@relation exp_4th_00

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.81467, 25.3007, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.81467, 25.3007, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.81467, 25.3007, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.81467, 25.3007, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.81467, 25.3007, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.81467, 25.3007, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.81467, 25.3007, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.81467, 25.3007, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.81467, 25.3007, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.81467, 25.3007, 57.9945
0.61, 0.7, 0.46, 16.39, -19.74, 6.47, 1.03619, 26.4605, 1.81433, 26.3083, 62.6129
0.63, 0.7, 0.35, 1.21, 9.84, -3.21, 1.00469, 10.4208, 1.813, 26.4523, 69.5127
0.69, 0.7, 0.4, -10.3, 18.81, 0.04, 1.06118, 21.4455, 1.81133, 27.1347, 66.4218
0.69, 0.67, 0.55, -6.89, -5.74, -2.04, 1.10793, 9.19681, 1.81767, 25.2277, 56.633
0.62, 0.66, 0.6, 0.69, -14.44, -3.68, 1.08628, 14.9175, 1.82167, 23.194, 53.1301
0.7, 0.61, 0.46, 3.07, -32.41, 10.53, 1.03619, 34.2157, 1.82067, 23.5087, 62.6129
0.73, 0.62, 0.46, 4.47, -24.22, 3.27, 1.0625, 24.8452, 1.823, 23.2863, 62.6129
0.72, 0.66, 0.44, 1.3, -20.75, -1.52, 1.07126, 20.8462, 1.82033, 21.8877, 63.8961
0.73, 0.7, 0.44, -2.7, -14.68, 1.2, 1.10295, 14.9744, 1.82067, 20.197, 63.8961
0.72, 0.67, 0.43, 0.31, -1.02, 12.6, 1.07341, 12.645, 1.818, 18.9357, 64.5324
0.75, 0.67, 0.43, -3.98, -10.76, 14.31, 1.09375, 18.341, 1.818, 19.0913, 64.5324
0.77, 0.67, 0.39, -4.14, 6.07, 13.25, 1.09266, 15.1508, 1.81967, 17.7387, 67.0455
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.81533, 14.3187, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.816, 14.3573, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.81533, 14.3513, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.81633, 14.3283, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.81533, 14.3033, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.81633, 14.382, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.816, 14.2947, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.81533, 14.2713, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.81667, 14.2797, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.81567, 14.3117, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.816, 14.3747, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.81633, 14.526, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.81633, 14.4317, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.81667, 14.443, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.81667, 14.489, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.817, 14.6663, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.818, 15.2033, 57.9945
0.74, 0.64, 0.43, -11.99, 8.41, 18.99, 1.06869, 23.9814, 1.816, 15.5093, 64.5324
0.77, 0.63, 0.45, -7.42, 1.95, 20.8, 1.09192, 22.1698, 1.81867, 15.095, 63.2563
0.74, 0.56, 0.47, -8.32, 5.33, 18.61, 1.04024, 21.0704, 1.82167, 15.695, 61.9657
0.74, 0.58, 0.5, -11.04, -8.26, 14.34, 1.06489, 19.8933, 1.82267, 15.8447, 60
0.75, 0.55, 0.51, -3.63, 0.53, 5.23, 1.06071, 6.38833, 1.81933, 15.6687, 59.3362
0.76, 0.58, 0.44, -2.74, -5.35, 2.81, 1.05243, 6.63522, 1.816, 15.405, 63.8961
0.75, 0.58, 0.46, -10.41, -6.45, -2.88, 1.0538, 12.5803, 1.81667, 14.5293, 62.6129
0.79, 0.56, 0.48, -2.8, -4.39, -8.61, 1.08079, 10.062, 1.81733, 13.9907, 61.3146
0.76, 0.59, 0.45, -7.26, -5.55, -5.97, 1.06217, 10.9156, 1.81667, 13.831, 63.2563
0.76, 0.58, 0.45, -5, -5.04, -7.1, 1.05665, 10.0405, 1.814, 13.783, 63.2563
0.77, 0.6, 0.42, -3.25, -4.58, -3.18, 1.06269, 6.45378, 1.813, 13.6857, 65.1654
0.74, 0.59, 0.44, -0.79, 1.72, 4.4, 1.0437, 4.78983, 1.81033, 12.9477, 63.8961
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.809, 12.288, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80967, 12.3267, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.809, 12.3207, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.81, 12.2977, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.809, 12.2727, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.81, 12.3513, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80967, 12.264, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.809, 12.2407, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.81033, 12.249, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.80933, 12.281, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.80967, 12.344, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.81, 12.4953, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.81, 12.401, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.81033, 12.4123, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.81033, 12.4583, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.81067, 12.6357, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.81167, 13.1727, 57.9945
0.79, 0.59, 0.46, 0.08, -0.55, 5.16, 1.08803, 5.18985, 1.81067, 12.3587, 62.6129
0.78, 0.56, 0.42, -5.21, -1.81, 3.15, 1.04805, 6.35159, 1.809, 11.3847, 65.1654
0.76, 0.58, 0.42, -10.67, -0.75, 1.37, 1.04422, 10.7837, 1.806, 10.8053, 65.1654
0.78, 0.56, 0.39, -22.42, -1.68, 1.8, 1.03639, 22.5548, 1.80467, 10.5933, 67.0455
0.81, 0.58, 0.45, -20.77, 5.78, 0.18, 1.09316, 21.56, 1.80533, 10.363, 63.2563
0.78, 0.53, 0.53, -10.8, 9.48, 6.22, 1.08176, 15.6588, 1.80633, 10.9333, 57.9945
0.75, 0.52, 0.49, -0.67, 1.23, 3.85, 1.03586, 4.09686, 1.80567, 10.7617, 60.6594
0.75, 0.53, 0.5, -2.37, -0.77, -0.04, 1.04566, 2.49227, 1.80533, 10.2097, 60
0.77, 0.55, 0.48, -3.92, 1.63, -3.98, 1.06104, 5.81925, 1.80433, 10.0007, 61.3146
0.76, 0.57, 0.47, 0.15, 1.27, -0.88, 1.05991, 1.55235, 1.80433, 9.45133, 61.9657
0.77, 0.58, 0.47, 1.1, -0.4, 1.81, 1.07247, 2.15548, 1.80533, 8.99033, 61.9657
0.76, 0.55, 0.47, 4.8, 1.6, 6.29, 1.04929, 8.07243, 1.805, 9.04633, 61.9657
0.77, 0.55, 0.49, 4.11, 2.3, 6.9, 1.0656, 8.35417, 1.80633, 9.25967, 60.6594
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.80633, 9.25967, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80633, 9.25967, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.80633, 9.25967, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.80633, 9.25967, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.80633, 9.25967, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.80633, 9.25967, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80633, 9.25967, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.80633, 9.25967, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.80633, 9.25967, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.80633, 9.25967, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.80633, 9.25967, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.80633, 9.25967, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.80633, 9.25967, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.80633, 9.25967, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.80633, 9.25967, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.80633, 9.25967, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.80633, 9.25967, 57.9945
0.78, 0.53, 0.5, -1.24, -4.16, 2.83, 1.06738, 5.1819, 1.80533, 9.341, 60
0.78, 0.52, 0.48, 1.41, 0.46, 1.27, 1.05319, 1.95259, 1.806, 9.10667, 61.3146
0.77, 0.54, 0.47, -3.72, -1.11, -3.41, 1.05138, 5.16707, 1.80667, 8.955, 61.9657
0.77, 0.57, 0.46, -1.24, -1.92, -1.31, 1.06273, 2.63441, 1.809, 8.24067, 62.6129
0.79, 0.54, 0.47, -5.44, 0.34, 0.02, 1.06611, 5.45065, 1.80767, 7.543, 61.9657
0.78, 0.53, 0.47, -5.48, 2.43, 0.86, 1.05366, 6.05598, 1.80567, 6.952, 61.9657
0.78, 0.55, 0.48, -1.48, -0.44, -4.74, 1.06832, 4.98514, 1.80733, 6.98233, 61.3146
0.76, 0.54, 0.47, 0.3, -0.08, -2.3, 1.04408, 2.32086, 1.807, 6.96567, 61.9657
0.78, 0.55, 0.49, -3.19, -3.33, -3.68, 1.07285, 5.89978, 1.80767, 6.988, 60.6594
0.74, 0.56, 0.46, -0.23, -1.72, 0.48, 1.03576, 1.80047, 1.80633, 6.99233, 62.6129
0.79, 0.53, 0.46, -2.12, 1.4, -2.19, 1.05669, 3.35418, 1.805, 7.07233, 62.6129
0.78, 0.56, 0.46, 1.4, -0.25, 3.32, 1.06471, 3.61177, 1.80567, 6.815, 62.6129
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.805, 6.49367, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80567, 6.53233, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.805, 6.52633, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.806, 6.50333, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.805, 6.47833, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.806, 6.557, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80567, 6.46967, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.805, 6.44633, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.80633, 6.45467, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.80533, 6.48667, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.80567, 6.54967, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.806, 6.701, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.806, 6.60667, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.80633, 6.618, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.80633, 6.664, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.80667, 6.84133, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.80767, 7.37833, 57.9945
0.79, 0.52, 0.44, 3.81, -1.68, 3.66, 1.04312, 5.54383, 1.80367, 6.67633, 63.8961
0.76, 0.54, 0.48, 5.28, -0.63, 2.86, 1.04862, 6.03779, 1.80267, 6.69433, 61.3146
0.79, 0.55, 0.47, -1.2, -5.43, 0.46, 1.07121, 5.58001, 1.80367, 6.826, 61.9657
0.78, 0.51, 0.48, -4.28, -5.06, -1.93, 1.04828, 6.90267, 1.80333, 6.927, 61.3146
0.78, 0.56, 0.47, -5.84, -7.35, -7.14, 1.06907, 11.7944, 1.80367, 7.45567, 61.9657
0.79, 0.56, 0.47, -5.18, -4.47, -1.41, 1.07638, 6.9858, 1.80433, 7.631, 61.9657
0.8, 0.56, 0.44, -5.75, 0.88, -1.17, 1.07107, 5.93345, 1.805, 7.59867, 63.8961
0.8, 0.53, 0.48, -7.9, 0.84, 0.6, 1.07299, 7.96716, 1.805, 7.688, 61.3146
0.77, 0.53, 0.44, -0.68, -1.98, -1.99, 1.03315, 2.88841, 1.804, 7.75367, 63.8961
0.78, 0.55, 0.47, -2.15, -1.32, -1.69, 1.06386, 3.03661, 1.80333, 7.58567, 61.9657
0.78, 0.55, 0.47, 0.05, 0.52, 0.39, 1.06386, 0.65192, 1.80467, 7.53667, 61.9657
0.78, 0.54, 0.47, -1.01, 1.59, -0.1, 1.05873, 1.88632, 1.805, 7.43633, 61.9657
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.80467, 7.393, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80533, 7.43167, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.80467, 7.42567, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.80567, 7.40267, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.80467, 7.37767, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.80567, 7.45633, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80533, 7.369, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.80467, 7.34567, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.806, 7.354, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.805, 7.386, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.80533, 7.449, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.80567, 7.60033, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.80567, 7.506, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.806, 7.51733, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.806, 7.56333, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.80633, 7.74067, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.80733, 8.27767, 57.9945
0.78, 0.55, 0.45, 1.22, 2.82, 2.3, 1.05518, 3.83807, 1.80433, 7.482, 63.2563
0.78, 0.54, 0.46, 1.23, -1.41, 3.55, 1.05432, 4.01292, 1.80533, 7.38333, 62.6129
0.78, 0.54, 0.46, 3.08, 3.3, 3.87, 1.05432, 5.94586, 1.80533, 7.43267, 62.6129
0.78, 0.55, 0.47, 2.93, -0.11, 3.84, 1.06386, 4.83142, 1.805, 7.42567, 61.9657
0.78, 0.51, 0.44, -0.46, 1.63, 0.76, 1.03058, 1.85637, 1.80367, 7.145, 63.8961
0.8, 0.55, 0.49, 0.31, -1.46, -1.69, 1.08747, 2.25473, 1.80467, 6.58267, 60.6594
0.78, 0.53, 0.47, -2.04, -1.79, -2.4, 1.05366, 3.62294, 1.80333, 6.42167, 61.9657
0.79, 0.57, 0.46, -3.81, -1.34, -2.47, 1.07731, 4.73419, 1.804, 6.41567, 62.6129
0.79, 0.54, 0.46, -3.27, -4.63, -1.82, 1.06174, 5.95334, 1.80333, 6.42833, 62.6129
0.8, 0.54, 0.45, -3.59, -0.79, -1.83, 1.06494, 4.10623, 1.805, 6.48033, 63.2563
0.77, 0.55, 0.45, -0.43, 3.53, -0.86, 1.04781, 3.65861, 1.804, 6.469, 63.2563
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.80367, 6.55933, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80433, 6.63033, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.80433, 6.663, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.80467, 6.634, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.80467, 6.586, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.80467, 6.63967, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80533, 6.631, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.80433, 6.52033, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.805, 6.50533, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.80533, 6.54567, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.80467, 6.64067, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.80533, 6.855, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.80567, 6.912, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.806, 6.829, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.80633, 6.88633, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.80667, 7.10967, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.808, 7.824, 57.9945
0.81, 0.54, 0.46, -0.06, 0.69, 0.72, 1.07671, 0.99905, 1.807, 7.403, 62.6129
0.79, 0.55, 0.45, 1.62, 1.94, 2.11, 1.06259, 3.29243, 1.80433, 6.585, 63.2563
0.79, 0.52, 0.48, -0.49, 1.86, 1.43, 1.06061, 2.39679, 1.80467, 6.49967, 61.3146
0.77, 0.55, 0.46, 1.63, 1.03, 1.38, 1.05214, 2.37112, 1.80467, 6.428, 62.6129
0.79, 0.54, 0.46, 0.14, 0.97, 1.82, 1.06174, 2.0671, 1.805, 6.184, 62.6129
0.78, 0.54, 0.45, -0.38, 3.26, 1.4, 1.05, 3.56819, 1.804, 6.12267, 63.2563
0.78, 0.54, 0.47, 1.58, 2.57, 3.85, 1.05873, 4.8912, 1.806, 6.29433, 61.9657
0.78, 0.55, 0.49, 1.31, 1.4, 2.64, 1.07285, 3.26277, 1.80533, 6.35733, 60.6594
0.81, 0.52, 0.49, 2.43, -0.57, 2.14, 1.08009, 3.28777, 1.80667, 6.321, 60.6594
0.79, 0.54, 0.48, -1.37, 0.43, -0.7, 1.07056, 1.59744, 1.80633, 6.15033, 61.3146
0.78, 0.54, 0.47, -2.79, -0.05, -2.3, 1.05873, 3.61616, 1.80633, 5.99767, 61.9657
0.78, 0.54, 0.46, -0.6, -0.83, 0.71, 1.05432, 1.24619, 1.806, 5.862, 62.6129
0.8, 0.56, 0.48, -0.08, 0.47, 0.92, 1.08812, 1.03619, 1.80833, 5.75033, 61.3146
0.79, 0.53, 0.46, 0.05, -2.95, 0.4, 1.05669, 2.97741, 1.808, 5.74133, 62.6129
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.80733, 5.70267, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.808, 5.70867, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.807, 5.73167, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.808, 5.75667, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.807, 5.678, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.80733, 5.76533, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.808, 5.78867, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.80667, 5.78033, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.80767, 5.74833, 59.3362
0.6, 0.68, 0.52, -1.08, 1.08, 1.3, 1.04537, 2.00569, 1.80733, 5.68533, 58.6677
0.61, 0.69, 0.51, -2.24, 2.16, 0.95, 1.05276, 3.25357, 1.807, 5.534, 59.3362
0.6, 0.69, 0.53, -3.76, 5.25, 0.88, 1.05688, 6.51725, 1.807, 5.62833, 57.9945
0.61, 0.68, 0.53, -2.29, 4.29, 0.48, 1.05612, 4.88657, 1.80667, 5.617, 57.9945
0.6, 0.69, 0.54, -2.94, 3.94, -0.52, 1.06193, 4.94344, 1.80667, 5.571, 57.3164
0.6, 0.7, 0.53, -2.75, 5.52, 0.51, 1.06344, 6.18813, 1.80633, 5.39367, 57.9945
0.59, 0.7, 0.55, -1.75, 9.8, 2.55, 1.06799, 10.2764, 1.80533, 4.85667, 56.633
0.63, 0.71, 0.53, 9.24, 9.72, 11.25, 1.08715, 17.5048, 1.80733, 5.81467, 57.9945
0.78, 0.55, 0.46, 0.29, -2.49, 0.34, 1.05948, 2.52978, 1.80733, 5.72967, 62.6129
0.79, 0.54, 0.46, -1.05, 0.24, -0.93, 1.06174, 1.42302, 1.80733, 5.67767, 62.6129
0.76, 0.55, 0.46, -0.36, -1.08, -0.29, 1.04484, 1.17478, 1.807, 5.60067, 62.6129
0.79, 0.54, 0.45, -0.74, 2.32, -0.86, 1.05745, 2.58256, 1.80667, 5.63367, 63.2563
0.79, 0.56, 0.48, 0.89, 2.4, 1.35, 1.08079, 2.89389, 1.80867, 5.62033, 61.3146
0.79, 0.55, 0.48, 1.83, 1.78, 1.77, 1.07564, 3.10648, 1.80967, 5.533, 61.3146
0.78, 0.56, 0.48, 2.08, 2.47, 2.33, 1.0735, 3.98198, 1.80967, 5.584, 61.3146
0.78, 0.53, 0.46, 3.04, 0.05, 3.36, 1.04924, 4.53141, 1.808, 5.62767, 62.6129
0.79, 0.55, 0.47, 2.24, 1.81, 3.58, 1.07121, 4.59457, 1.808, 5.79867, 61.9657
0.79, 0.54, 0.45, 1.56, 1.21, 1.55, 1.05745, 2.51002, 1.80767, 5.77133, 63.2563
0.8, 0.54, 0.47, -0.91, 0.06, -1.71, 1.07355, 1.93799, 1.80867, 5.78933, 61.9657
0.78, 0.56, 0.45, -2.03, 1.03, -0.65, 1.06042, 2.36734, 1.807, 5.864, 63.2563
0.78, 0.53, 0.46, 0.3, 1.35, 2.33, 1.04924, 2.7095, 1.80667, 5.88333, 62.6129
0.58, 0.69, 0.52, 0.49, 2.21, 0.97, 1.04062, 2.46274, 1.80667, 5.88333, 58.6677
0.62, 0.7, 0.49, 0.27, 2.09, 2.47, 1.0557, 3.24683, 1.80667, 5.88333, 60.6594
0.61, 0.69, 0.49, 0.41, 1.75, 2.49, 1.04322, 3.07094, 1.80667, 5.88333, 60.6594
0.6, 0.72, 0.5, -0.12, 1.01, 2.83, 1.06226, 3.00722, 1.80667, 5.88333, 60
0.6, 0.68, 0.51, -0.73, 0.34, 2.14, 1.04043, 2.2865, 1.80667, 5.88333, 59.3362
0.61, 0.7, 0.51, -2.78, 1.66, 1.13, 1.05934, 3.42942, 1.80667, 5.88333, 59.3362
0.61, 0.68, 0.52, -2.04, -0.5, 0.41, 1.05114, 2.14002, 1.80667, 5.88333, 58.6677
0.61, 0.68, 0.5, -0.25, 1.7, 0.3, 1.04139, 1.74428, 1.80667, 5.88333, 60
0.62, 0.7, 0.51, -0.76, -0.08, 1.66, 1.06513, 1.82746, 1.80667, 5.88333, 59.3362
